Views,Likes,Shares,Comments,Like_Rate,Comment_Rate,Total_Engagement_wo_Shares,Engagement_Rate_wo_Shares,Views_norm,Platform_TikTok,Platform_Twitter,Platform_YouTube,Hashtag_#Comedy,Hashtag_#Dance,Hashtag_#Education,Hashtag_#Fashion,Hashtag_#Fitness,Hashtag_#Gaming,Hashtag_#Music,Hashtag_#Tech,Hashtag_#Viral,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Region_Brazil,Region_Canada,Region_Germany,Region_India,Region_Japan,Region_UK,Region_USA
0.9165249393649245,0.9318205481426901,0.6908212076936933,0.17970985492746375,0.10195429282952084,0.0024794592183547018,0.8690851792881304,0.08120030139481633,0.8856799885236011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8196827245212643,0.39058370308670654,0.3760282609130757,0.9819109554777389,0.04771705309243885,0.01520886729737353,0.44678220546045533,0.04660811875085884,0.7944139227734706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.32083570890483226,0.6255446186868283,0.4575585933590857,0.6144472236118059,0.19243554587453415,0.023944476554319645,0.6283504171283083,0.16528544736525586,0.3109568062125297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4900560897144916,0.7414663057233017,0.5409803254408262,0.3414307153576789,0.150623003744349,0.008781680504240004,0.7095216781985341,0.12318964104799038,0.47356132627455094,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6127451277078994,0.2477754729372567,0.4404259151772311,0.5339469734867434,0.040385485091162854,0.011022529417089838,0.27488645451944027,0.038283245506212864,0.5938605452218128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.050868904364232505,0.42578769482131706,0.2031403238396413,0.41518759379689846,0.7263767192649172,0.08968370960595962,0.42708142256528403,0.6238462254803987,0.049152285727195766,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4051813080552351,0.048018549071745506,0.546924724295979,0.8347973986993497,0.011833526752009582,0.025898068477752292,0.11946305277755358,0.025122410352675744,0.3917795428124162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6896573568473553,0.3300649537875026,0.5006204591397634,0.3899349674837419,0.04785459356207615,0.007157745717219552,0.3370723242521407,0.041742520861391755,0.666846270030904,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.625658754550909,0.5970682695542137,0.8473070071853172,0.7432516258129065,0.09533138396442517,0.015035367352016351,0.6140701010353,0.0837720021952781,0.6063757745454776,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7831170806717854,0.06985135113488923,0.7283389708384204,0.07865932966483241,0.008901735814003692,0.0012616081870312434,0.07014872807049724,0.007609298911367758,0.7572147227294139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.11238077253786893,0.44690768713258266,0.22495646778616174,0.21050525262631317,0.3747133175692084,0.022359093189594833,0.4276665761726918,0.306987658943316,0.10893290045791168,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.870563330214324,0.8996480001281456,0.6343294037587814,0.5655227613806904,0.103586498990038,0.008245529210102173,0.8749789051207361,0.08603970353666128,0.8412649347782098,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.13895610428062855,0.9493965144404044,0.9839781438264316,0.07275637818909454,0.6520421014679126,0.006342406532954789,0.8753824593327415,0.5141785600167111,0.1346883582511762,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.982121983528564,0.39404163129314906,0.532053719752617,0.2977088544272136,0.04022094150559516,0.0038434500870712946,0.38722860979242635,0.03371985481231044,0.9518417780427285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8728650622934362,0.42405772958080384,0.21227708504293175,0.36326163081540774,0.04867444926832643,0.005277320611138107,0.4207364497501632,0.04122272119684337,0.8731944080684734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3695418849065366,0.64495466850342,0.3564537757940876,0.975487743871936,0.17282813062629274,0.03311833657515632,0.679229431575549,0.1556041440040633,0.35816035092933207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.32505060824717724,0.18289977414342692,0.7737525769069111,0.05612806403201601,0.055652274268967995,0.0021539639602847324,0.17164994973915723,0.04475542182581329,0.3253524710495013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9362176705398065,0.6223870316679748,0.03307447511158257,0.10189094547273636,0.06665856384195579,0.001369680077876086,0.5784711165244444,0.05288635176203997,0.9073536562328149,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.26689661795282427,0.311702093578305,0.8494085623361287,0.3658829414707354,0.11477780787204209,0.01705052818732704,0.31804474315608744,0.10023885939158071,0.26719556326270794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46391068093260396,0.1831160197984911,0.8959229830074255,0.8888844422211106,0.039297730912222766,0.024146693934579817,0.2481876747206304,0.04553871555371065,0.4482956804953149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9955631789040373,0.01650074484614522,0.04451293957528571,0.9210005002501251,0.001604312717924496,0.011762608201128458,0.09849107411456537,0.008383672571873302,0.9648682999140256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5977714617501718,0.03243284371045507,0.7797570201949442,0.3176188094047024,0.005421759521494355,0.006713919179649882,0.05777428846055074,0.008253227305609597,0.5793488309253482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18029367107403269,0.7371494017203544,0.9221824149870904,0.0399799899949975,0.3955458651593419,0.002722138749006768,0.6779325550851499,0.31116479802387964,0.174750622275927,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3657811181709128,0.31569062454948826,0.06375718031343194,0.4102051025512757,0.0855003788922064,0.014062185568290206,0.3257618002920265,0.0754754447978024,0.35368255247075453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2673334003133535,0.020631437312787326,0.0757060224566179,0.7327863931965983,0.007773016340757348,0.03409782192944621,0.08502153512022247,0.02700903761640835,0.2676323675359078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8990907664007237,0.9390487593906679,0.8959730200348257,0.8310355177588795,0.10472201693885003,0.011742102895328115,0.935414817043195,0.08908842203600462,0.8693524661787252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9013551752758184,0.5489055567124254,0.8215179232632147,0.27841920960480243,0.061040377272665924,0.003914144187064659,0.527335294851382,0.05006034705625591,0.8710206695882077,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8750348518026704,0.7106312771308206,0.4183896083101495,0.8546473236618309,0.08139848166695993,0.012405449059680254,0.7283199671286751,0.07124122074224358,0.8455859947963509,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1817069091504795,0.8059275336782585,0.18622780857834798,0.2397398699349675,0.42920514802644655,0.016180076249080133,0.7592542318162141,0.34582537130477414,0.1761202606301002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7905558978530483,0.09844383219337167,0.9308888577547385,0.47891945972986494,0.012440757804384413,0.007681402260781468,0.13303531466222512,0.014345110806851457,0.7639496607042952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8145303066434092,0.3426272245270628,0.1795528691231511,0.8268334167083542,0.04211648263290218,0.012884849434350006,0.38863187784780867,0.040788592138049515,0.7894204618273992,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7850812899383501,0.7618294382418428,0.42837699897924464,0.5237818909454728,0.09717450863336088,0.008460384216247504,0.7448932048808048,0.08115330982312687,0.7586592670636041,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.31422284414112445,0.6504949622771469,0.6281248123611473,0.5136168084042021,0.20420734666902118,0.020424578683341747,0.6419648687715076,0.17232577947333222,0.31452416373188613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.43781712114224336,0.14843662400486954,0.24102836098713046,0.7109154577288644,0.033736833506094806,0.02043989415918518,0.20010235602286316,0.038896085231126636,0.4381246412596929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9418417730176234,0.6273746976565379,0.8608570342053119,0.727903951975988,0.06679464282283473,0.00981962203661201,0.6404276940912327,0.058212486110121926,0.9101449397759239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5457378716735442,0.8449058130035721,0.21508916598282726,0.8199899949974988,0.15437514530007454,0.018983549598957407,0.84815539038367,0.1324285030286426,0.5460508060019919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.411301304778863,0.44965280558714704,0.6783820026819847,0.575407703851926,0.10852322515276336,0.017587796122413384,0.46363242814900685,0.09567483738341433,0.3986314534692258,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44702425120574124,0.31839970206154194,0.254718491683846,0.17182591295647826,0.0708291664177346,0.004832804405839586,0.3063911981157687,0.05829018057447203,0.43325231344020926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2653219822373828,0.9448913966265678,0.9065908772491643,0.6665932966483242,0.3495250592975976,0.03124533565250914,0.9256928292085201,0.29276017637053003,0.2571557301631268,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.07053258396409548,0.6649073347322559,0.4314893020835418,0.903311655827914,0.851836076332768,0.14659272124839695,0.6908921483025042,0.7572052908534446,0.0681543050733495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7995802450903847,0.9840679011356902,0.6052678982447011,0.6287143571785894,0.12327688530395706,0.00997556415546854,0.9581110727938426,0.10252140192830614,0.7726703490128797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7852525731827332,0.7792912748882731,0.8189960570822409,0.6593096548274138,0.09938112746972723,0.010650879454669818,0.7733144274299467,0.08423367560069508,0.7610459739478891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5612784468382404,0.06734850790498005,0.5350359265856733,0.5889744872436219,0.011983859760129908,0.013259736302517587,0.1146369112694348,0.017433259026142452,0.5615921608124239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03132284329378687,0.3682283073571578,0.09362928567139683,0.15169584792396199,0.9359645144090165,0.04886649362051045,0.3501951734916244,0.7626919907696544,0.030263927181916197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4536812985731238,0.9492343301991062,0.8390408902587915,0.12270135067533766,0.20800189079470482,0.00339833785827288,0.8798123839781641,0.16477875004729498,0.43970398464258653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7026536999803498,0.081046068333627,0.04072013289834477,0.5275237618809405,0.011520676641773973,0.00951071986918848,0.12155236299334501,0.01475488739395808,0.679005270918871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.166273461668666,0.24419941053036248,0.7960891059383943,0.5097148574287144,0.14181682099612541,0.03743299867854654,0.26938894554953075,0.13399464109507667,0.1607738054528108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8194575748148668,0.6628429896362268,0.6036667133678922,0.26605302651325663,0.0810277138140171,0.004111466789719561,0.6305828056556289,0.06582771695286914,0.794195719147024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5162127963311088,0.1857389995034359,0.5591037367652062,0.975287643821911,0.03587184679074458,0.02385251235764531,0.2585113251986587,0.04267531824271826,0.49913855678888025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2217809341776044,0.4246944528984927,0.7233552829093529,0.0,0.18695077212890163,0.0,0.38801920918049143,0.1462013837563878,0.22207761610597818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5904859723259538,0.7160374185074245,0.2665572523667514,0.16228114057028514,0.12104843820902975,0.0034661435619906715,0.669802772050569,0.09675610514761891,0.5722881056939559,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.16396729115448136,0.02728499575517788,0.7365650581430259,0.928544272136068,0.01642785999841159,0.06909761168558906,0.10906236013177878,0.055403516333263736,0.15854391376794671,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8898519620505732,0.7519822518380881,0.36476992974801353,0.3922361180590295,0.08471452640763019,0.0055912976913143645,0.723813000315506,0.06962774892171605,0.8624183734070565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20517029266637374,0.15089341491934838,0.9977583411724675,0.9523961980990495,0.07178584907352076,0.05720955852998363,0.22448987078927865,0.09139270118396756,0.1982616093797284,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1087111954682771,0.6834063496131606,0.6752196625502872,0.009344672336168085,0.5905719725212157,0.0010421144354232097,0.6258887364350755,0.4627875599761394,0.10504825011183577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8440489260802848,0.8422748242002915,0.5375678001721274,0.5559979989994998,0.0999980967535112,0.008359104338181473,0.8215446587765703,0.08330096746751114,0.8180284041244515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08927024461022673,0.10028792708516875,0.9235834517542981,0.8755777888944473,0.10461150246909472,0.1148906130647798,0.171086808179677,0.15271780767780616,0.08626146494092236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2778002389492045,0.1366131925867786,0.981356203590657,0.7303051525762881,0.04849295009271074,0.032739782743975175,0.19104806697532448,0.05804449375978112,0.27809973127626914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8747205299007283,0.2730862259526823,0.8928707243360086,0.8325362681340671,0.031263007018927896,0.012088423911707792,0.3254462942717314,0.0318008599233887,0.8457882989173445,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7271833166488524,0.4330779765813965,0.7913956327682484,0.15345672836418212,0.05958447494266662,0.002664464053168877,0.40976711253292636,0.04814877056608831,0.7031310222698287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.34445827084218494,0.25027431161799807,0.008906590877249165,0.4061830915457729,0.07190981767556473,0.01476634576049766,0.2654634636691149,0.0652721320616672,0.33385058992275657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3537918963052449,0.2895849685242436,0.6841963052658967,0.3342071035517759,0.0810389893295539,0.011835109143814002,0.2948788970496518,0.07060751621060246,0.35409520101190284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3010899182561308,0.029869932243028082,0.23052058523307245,0.46281140570285145,0.009929477400725155,0.01918491247443792,0.06873628832847845,0.019485192847923785,0.29095364963983783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.11496878367914795,0.26364550128946485,0.29309689169985786,0.8111855927963982,0.21668927641305924,0.0843057651946494,0.31484015584529934,0.2215563203649641,0.1110952776602332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8426780548840741,0.34340210479104266,0.049946960750955706,0.06839419709854927,0.04081085608785938,0.0010170856628996217,0.31981487867692915,0.0324357477779949,0.8430058862253559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7972692326470302,0.4824180268785341,0.9944358825530892,0.8261930965482742,0.060589264084162535,0.013151052147022148,0.5166392738959124,0.05541296213119292,0.7704370994862687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
