Views,Likes,Comments,Like_Rate,Comment_Rate,Total_Engagement_wo_Shares,Engagement_Rate_wo_Shares,Views_Norm,Platform_TikTok,Platform_Twitter,Platform_YouTube,Hashtag_#Comedy,Hashtag_#Dance,Hashtag_#Education,Hashtag_#Fashion,Hashtag_#Fitness,Hashtag_#Gaming,Hashtag_#Music,Hashtag_#Tech,Hashtag_#Viral,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Region_Brazil,Region_Canada,Region_Germany,Region_India,Region_Japan,Region_UK,Region_USA
0.6249605080152085,0.8874441365391085,0.4424612306153077,0.14185184878578483,0.008955333123294188,0.8525174445479826,0.1164311135974231,0.6039263657074406,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.11496878367914795,0.26364550128946485,0.8111855927963982,0.21668927641305916,0.0843057651946495,0.31484015584529934,0.22155632036496403,0.1110952776602332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09295616319076677,0.6491053837159013,0.6947073536768384,0.6479982408863743,0.08785419403333065,0.6572925914784026,0.5613638158664536,0.08982335659096012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7934937383768481,0.4951344727610566,0.5843321660830415,0.062480779635925236,0.009340852735092216,0.506117514986536,0.0545399839490617,0.7667886462657539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.43781712114224336,0.14843662400486954,0.7109154577288644,0.033736833506094764,0.0204398941591853,0.20010235602286316,0.038896085231126615,0.43812464125969297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.15712161029652377,0.6855387720450432,0.3261630815407704,0.4193324291260096,0.025279283244125005,0.6568853685917426,0.3437179794759439,0.1574150483703027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.24148657716360597,0.10000360409425108,0.16676338169084542,0.040732622740024406,0.008560960747312172,0.1058486011343542,0.03703443812150974,0.2340556697271822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05478320060394996,0.5132991077864454,0.21514757378689345,0.8213058937033326,0.0436292573766316,0.48891509953114337,0.6697056005149008,0.052971193043018006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5488833099105009,0.8499375290329815,0.2749974987493747,0.15441731499204617,0.006322667997092492,0.8028050686409028,0.12464075572192018,0.5491964020405412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20403102708212034,0.23499695654263245,0.011465732866433216,0.11222550471683626,0.0006940826248554979,0.2152833317435743,0.08813744954282418,0.20432681852611795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4629398741340512,0.7804746191673742,0.6342171085542772,0.16767108593053143,0.017261170230135695,0.7720982617819487,0.14177223126071636,0.4486769244498266,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5389896346401296,0.3908159669384421,0.37164582291145576,0.0723001368180852,0.008703735892450968,0.3910513687825136,0.06183272574801539,0.5393022304203466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1144391976761968,0.20615018661199122,0.43511755877938973,0.1703052362353759,0.04542413834043867,0.22769262376273947,0.16123071869049974,0.1105835116185611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.110068549612222,0.7103009018244727,0.032796398199099554,0.6067648490940533,0.0035673887748096083,0.652677398762923,0.47702274120212007,0.10635993084645286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.47333731178513455,0.08862067308462414,0.43289644822411205,0.018669458910757553,0.011524129051831759,0.11981707988172192,0.021594441152792746,0.4736466138935904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5064143456677443,0.6848660077848436,0.479959979989995,0.13470423165830697,0.011956206376529497,0.6703677479473765,0.11268984558258308,0.5067253071979496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6417073287843409,0.11445201749187077,0.6548874437218609,0.017817512493765238,0.012918929424658651,0.1638320040502168,0.0217891458007074,0.6420250777465604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.708305845297942,0.811095404379375,0.8690145072536268,0.11455735231655596,0.01555249109362213,0.8216748967268085,0.09914094057710487,0.6848779416161036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5593923136795393,0.8522141152349069,0.8526463231615808,0.15196335567912153,0.01926502888220364,0.8578443601464535,0.13071449979894476,0.5408898696686016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4343702728144641,0.5925571449166254,0.20428214107053527,0.13553383726201368,0.005912299837976299,0.560529463126151,0.10960585264487183,0.41974927321159966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4526384680781697,0.633349485014977,0.24370185092546276,0.13911616969007365,0.006774827078533003,0.6015140620299511,0.11294278589957342,0.4376670111810864,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6992155267756666,0.8250592673276843,0.6937068534267133,0.11802849006185136,0.01257197632506647,0.8183969359229285,0.10001694752369532,0.676088294206725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4897706176405198,0.18237517820243798,0.3182391195597799,0.03709991434786224,0.008189152919788556,0.19519733800967062,0.033961194503961026,0.4900807441815789,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4102294227088899,0.968888657514937,0.8373386693346674,0.23434896294461705,0.025663609309044703,0.9633297624900029,0.19915592678260133,0.39666068617158606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6721905008612581,0.7924161847859168,0.03399699849924963,0.11786411000320471,0.0006279898379687649,0.7280154671323438,0.09251035279547369,0.6499571472689267,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8632758233196185,0.7904319306732448,0.1821910955477739,0.09176765309012848,0.0026686580574287124,0.739782741086955,0.07334337838733858,0.8347221371205663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07842351628159208,0.5982536161078986,0.447423711855928,0.6970474524563652,0.06604293978617586,0.588037185686299,0.5862850176312285,0.07582958232208424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3816793908530309,0.6885582021176057,0.8723161580790395,0.17876284041882112,0.028693193648564923,0.7097179522925549,0.1575161989016312,0.3819840946305714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1518176803850625,0.2580731711223951,0.08236118059029514,0.16336679041561053,0.006601147630823032,0.24292312659128762,0.1318181537631696,0.14715314265044752,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06496073397190309,0.37810552787967133,0.8874037018509255,0.5216061077323302,0.15491847251425,0.42668704003991514,0.5038541748821863,0.06281209461123946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4416474906096836,0.055424962757692736,0.3387693846923462,0.012528158300953949,0.00965206100682323,0.08077687854485688,0.015630821394647415,0.44195520289062723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.39097730708846323,0.0550705601563376,0.5088144072036018,0.014047080697507146,0.016343247020081147,0.09604039944529638,0.020953002095070998,0.3789344702002169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2637693369502544,0.9888933828829551,0.7944372186093047,0.3678783052636623,0.037450773150386044,0.9777238074973036,0.31095970386873817,0.2548888630681064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3311308608022027,0.47482339938169765,0.6758779389694848,0.14167171205131304,0.025540248599046647,0.4959020904108182,0.1265347804657641,0.33143302864104757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4993122443108341,0.7203322974899486,0.6652126063031516,0.14366143934397002,0.016807329738183486,0.7198416600019077,0.1226978651498749,0.48392717283795267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.14865630413125502,0.3696739496067533,0.5391895947973987,0.23851675233427616,0.04403491640512596,0.38704150738504206,0.21376649096997544,0.1440892978239102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4569272068403547,0.4845884925275113,0.7321060530265133,0.10547175206374795,0.02018457039822332,0.5100026414457514,0.09489029078014014,0.44154719229246564,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5260191151293743,0.401620240593314,0.37332666333166586,0.07610463021082454,0.008955751500039284,0.40110353733610193,0.06496644057796343,0.5098101116029403,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.23624700456069378,0.6852384308574541,0.4254927463731866,0.28365554929582043,0.022313410625042912,0.665715868485351,0.23568217716048834,0.22897774286119618,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.19542005954765893,0.2961704496307806,0.7435317658829415,0.1473316991339484,0.046798853733391946,0.33843523688632243,0.14409690543545875,0.18941034745520519,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8535516155701917,0.3303532813275882,0.5901750875437719,0.038761375419427174,0.008775810464081954,0.3556926824615339,0.035624120295274786,0.8248256448102579,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6181021170931801,0.30403338192186324,0.8931265632816409,0.04912990027380193,0.018287907998593034,0.3593521854294917,0.04961600776609036,0.5976577893201851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21608480800338614,0.4466113504941614,0.7387693846923462,0.20157185799867774,0.04222103428007101,0.47582159968889637,0.18372669301243558,0.20943756900832528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9899112353334939,0.033892501882138104,0.6625312656328164,0.0033782316551461285,0.008505196596569922,0.09072999288277116,0.007760106021597947,0.9565969198464165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6893860070667956,0.3210847522785885,0.8763181590795398,0.04657030584624755,0.016108965816983636,0.3734325587538246,0.04626647982782012,0.6661840206466718,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3522057610080251,0.6352716686155473,0.5146773386693347,0.1784216228550969,0.018310184475854734,0.6281156219504143,0.1508354128327197,0.3403495029405201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48375431889994597,0.49423745374745714,0.40540270135067535,0.10170111782768092,0.0105628149215355,0.4888930874832158,0.0859952954231383,0.4674716028163912,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3225777946707306,0.5244257476493297,0.8594697348674337,0.16050201649162338,0.0333189099662051,0.5581741739979016,0.1460795314143589,0.3119082208508692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6497279844541793,0.948081020038764,0.6684142071035518,0.14583720328212604,0.013025148837338603,0.9287818532676886,0.1220646953175205,0.6500461357998324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4979688107132525,0.4392670073203159,0.01410705352676338,0.08785357265319883,0.000346663827225445,0.40266272406430453,0.06884523510529936,0.48120779329185426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.22204461757031188,0.9835132710759423,0.1663431715857929,0.43208996515459486,0.00926083275072016,0.9152169287323262,0.3438094310825601,0.22234131272725866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9158845942322132,0.12780718896666612,0.2585492746373187,0.013949335683010973,0.003576310753609087,0.13973431458151428,0.012990222739201319,0.8850611902697854,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4030752706134038,0.8159389065978953,0.8052226113056529,0.20079923848119438,0.025108139067925254,0.820264291322117,0.17255109890543247,0.3895073119223903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.015762698665362576,0.134783113617069,0.8800600300150075,0.56373994833245,0.46367384775385007,0.2030996632156667,0.7275566322968627,0.015295584928715081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6113508538540344,0.7249435358567333,0.5310455227613807,0.11842410951152584,0.010987263935444441,0.7117669070871457,0.099347733345011,0.6116670798805847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6635397891581942,0.44293917890723866,0.2059029514757379,0.06672706622029317,0.003920653103236844,0.42360902200471057,0.05451573555952198,0.6412074983111691,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8625408588210467,0.5947756651556169,0.7064732366183092,0.0690996164174913,0.010399407983634855,0.6085982727879726,0.06037488935870963,0.8340114822865221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.13993619144342348,0.10830503451921383,0.32902451225612805,0.07434452871901798,0.028453337088144227,0.12832840508038065,0.07563254509768724,0.13522256080429845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5338275329039349,0.9452017491870766,0.2896848424212106,0.17649343171138523,0.006846419040683347,0.8914255735972823,0.1422447976773453,0.5173776323538211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4602677344734462,0.0032076438834516014,0.10293146573286643,0.000745942702552313,0.002808864329819288,0.011319695646750654,0.0021809470672356146,0.44608722280799595,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.22254394151595153,0.799025693187461,0.4558679339669835,0.3503307673907206,0.025324736757258517,0.7727439485211572,0.289733645581691,0.2156974321842295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9611211244896304,0.668567492671675,0.8211905952976488,0.06976551612280678,0.010859352950459498,0.686717196545576,0.06118024820531906,0.931488815233641,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
